verdict	cle	chambre	amendement	sort	auteur	dossier	article	segment	longueur_fenetre	vise	nb_segments_fenetre	fenetre	dispositif	segment_texte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
faux	39321bb1267a8309	assemblee	475	Adopté	M. François Brottes	JORFDOLE000027383756	L215-3	LEGIARTI000028748328:4	60	sans visée	2	par tout traitement approprié dans des documents directement	Le III de l’article 44 de la loi n° 78‑17 du 6 janvier 1978 relative à l’informatique, aux fichiers et aux libertés est ainsi modifié : 1° Après le troisième alinéa, il est inséré un alinéa ainsi rédigé : « En dehors des contrôles sur place et sur convocation, ils peuvent procéder à toute constatation utile ; ils peuvent notamment, à partir d’un service de communication au public en ligne, consult […]	Pour le contrôle des opérations faisant appel à l'informatique, ils ont accès aux logiciels et aux données stockées ainsi qu'à la restitution en clair des informations propres à faciliter l'accomplissement de leurs missions. Ils peuvent en demander la transcription par tout traitement approprié dans des documents directement utilisables pour les besoins du contrôle.										
faux	39d8f8a25cec6f14	senat	2053	Adopté	Mme HAVET	JORFDOLE000043113774	L113-4	LEGIARTI000043960823:0	60	sans visée	1	ersonne physique et 15 000 € pour une personne morale. cette	Après l’article 1 er Insérer un article additionnel ainsi rédigé : I. – Au deuxième alinéa de l’article 29 de la loi n° 2020‑105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire, les mots : « L. 541‑9‑1 à » sont remplacés par les mots : « L. 541‑9‑2 et ». II. – Après l’article L. 541‑9‑4 du code de l’environnement, il est inséré un article L. 541‑9‑… ainsi réd […]	Tout manquement aux obligations d'affichage prévues à l'article L. 113-3 est passible d'une amende administrative dont le montant ne peut excéder 3 000 € pour une personne physique et 15 000 € pour une personne morale. Cette amende est prononcée dans les conditions prévues au chapitre II du titre II du livre V.	//www.senat.fr/amendements/2020-2021/667/Amdt_2053.html									
faux	3a2766209c102936	senat	1388	Adopté	M. Joël BIGOT	JORFDOLE000043113774	L113-4	LEGIARTI000043960823:0	60	sans visée	1	sonne physique et 15 000 € pour une personne morale. cette a	Après l’alinéa 11 Insérer deux alinéas ainsi rédigés : « Art. L. 541‑9‑9‑... – L’utilisation ou la publication d’un affichage ne remplissant pas les conditions prévues aux articles L. 541‑9‑9‑1 et L. 541‑9‑9‑2 sont interdites. « Tout manquement à cette interdiction est passible d’une amende administrative dont le montant ne peut excéder 3 000 € pour une personne physique et 15 000 € pour une perso […]	Tout manquement aux obligations d'affichage prévues à l'article L. 113-3 est passible d'une amende administrative dont le montant ne peut excéder 3 000 € pour une personne physique et 15 000 € pour une personne morale. Cette amende est prononcée dans les conditions prévues au chapitre II du titre II du livre V.	//www.senat.fr/amendements/2020-2021/667/Amdt_1388.html									
juste	3ba0f4b2a741bf21	senat	644 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L213-2	LEGIARTI000028748928:3	60	sans visée	1	soit à l'aide d'indications frauduleuses tendant à faire cr	Alinéas 5 à 8 Remplacer ces alinéas par neuf alinéas ainsi rédigés : II. - L’article L. 213‑2 du même code est ainsi rédigé : « Art. L. 213 ‑2- I. - Les peines prévues à l’article L. 213‑1 sont portées à cinq ans d’emprisonnement et à 600 000 euros d’amende, si le délit ou la tentative de délit prévu à l’article L. 213‑1 ont été commis : « 1° Soit à l’aide de poids, mesures et autres instruments f […]	3° Soit à l'aide d'indications frauduleuses tendant à faire croire à une opération antérieure et exacte.	//www.senat.fr/amendements/2012-2013/810/Amdt_644.html									
faux	3bdfb9578d840043	assemblee	332	Adopté	LE GOUVERNEMENT	JORFDOLE000032319792	L412-5	LEGIARTI000033612911:0	60	sans visée	1	e à la transparence, à la lutte contre la corruption et à la	I. – Rétablir l’alinéa 4 dans la rédaction suivante : « 1° bis Le 4° de l’article 53 est complété par une phrase ainsi rédigée : « Lorsqu’au 16 juin 2016 le commissaire aux comptes a procédé à la certification des comptes d’une entité d’intérêt public pendant une durée excédant celle prévue au I de l’article L. 823‑3‑1 précité, son mandat relevant du 3 de l’article 41 précité est prorogé jusqu’à l […]	Sans préjudice des dispositions spécifiques relatives à l'indication de l'origine des denrées alimentaires, l'indication de l'origine est rendue obligatoire pour le lait, ainsi que pour le lait utilisé en tant qu'ingrédient dans les produits laitiers et pour les viandes utilisées en tant qu'ingrédient dans les produits transformés, à titre expérimental à compter de la publication de la loi n° 2016 […]										
juste	3eb8b3d6737897c5	assemblee	981	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L121-82-1	LEGIARTI000028740767:0	60	oui	1	rsonnes ou entreprises qui transforment ou distribuent des p	Après l’article L. 121-82 du code de la consommation, est insérée une section 10 bis ainsi rédigée : « Section 10 bis « Qualité et transparence dans l’élaboration des plats proposés dans le cadre d’une activité de restauration commerciale « Art. L. 121-82-1. - Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires dans le cadre d’une activité de restauration commerc […]	"Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires dans le cadre d'une activité de restauration commerciale ou de vente à emporter de plats préparés, permanente ou occasionnelle, principale ou accessoire, précisent sur leurs cartes ou sur tout autre support qu'un plat proposé est ""fait maison""."										
juste	40637441efa51691	assemblee	981	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L121-82-2	LEGIARTI000028740783:0	60	oui	1	le titre de maître-restaurateur distingue les personnes phys	Après l’article L. 121-82 du code de la consommation, est insérée une section 10 bis ainsi rédigée : « Section 10 bis « Qualité et transparence dans l’élaboration des plats proposés dans le cadre d’une activité de restauration commerciale « Art. L. 121-82-1. - Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires dans le cadre d’une activité de restauration commerc […]	Le titre de maître-restaurateur distingue les personnes physiques qui dirigent une entreprise exploitant un fonds de commerce de restauration ou y exercent leur activité pour la qualité de leur établissement et de leur cuisine.										
juste	40baba68f8e1b2e2	assemblee	539	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-34	LEGIARTI000028747663:2	60	sans visée	1	un professionnel est amené à recueillir auprès d'un consomma	Compléter cet article par les douze alinéas suivants : « III. – La section 4 du même chapitre Ier est ainsi rédigée : « Section 4 « Régime d’opposition au démarchage téléphonique « Art. L. 121‑34. – Le consommateur qui ne souhaite pas faire l’objet de prospection commerciale par voie téléphonique peut gratuitement s’inscrire sur une liste d’opposition au démarchage téléphonique. « Il est interdit  […]	Lorsqu'un professionnel est amené à recueillir auprès d'un consommateur des données téléphoniques, il l'informe de son droit à s'inscrire sur la liste d'opposition au démarchage téléphonique. Lorsque ce recueil d'information se fait à l'occasion de la conclusion d'un contrat, le contrat mentionne, de manière claire et compréhensible, l'existence de ce droit pour le consommateur.										
juste	40e21b6c4d7883f0	senat	624	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L215-1	LEGIARTI000028748441:8	60	oui	1	8° les agents figurant sur une liste établie par arrêté du m	Rédiger ainsi cet article : Le I de l’article L. 215-1 du code de la consommation est ainsi modifié : 1° Le 4° est ainsi rédigé : « 4° Les agents mentionnés à l’article L. 1312‑1 du code de la santé publique qui disposent à cet effet des pouvoirs prévus aux articles L. 1421‑2 à L. 1421‑3 du même code ; » ; 2° Le 8° est ainsi rédigé : « 8° Les agents figurant sur une liste établie par arrêté du min […]	8° Les agents figurant sur une liste établie par arrêté du ministre chargé de la consommation ;	//www.senat.fr/amendements/2012-2013/810/Amdt_624.html									
juste	41243283b759eb82	assemblee	40	Adopté	M. Frédéric Barbier	JORFDOLE000027383756	L121-42	LEGIARTI000028744497:4	60	sans visée	1	ns le contrat avec l'abonné auquel il affecte un numéro à va	Substituer à l’alinéa 8 les cinq alinéas suivants : « L’opérateur mentionné au premier alinéa prévoit dans le contrat avec l’abonné auquel il affecte un numéro à valeur ajoutée, sous peine de résiliation, que l’abonné l’informe de toute modification concernant son identité et son adresse, lesquelles doivent figurer dans le contrat. « Ce même contrat prévoit également, sous peine de la suspension d […]	L'opérateur mentionné au premier alinéa prévoit, dans le contrat avec l'abonné auquel il affecte un numéro à valeur ajoutée, sous peine de résiliation, que l'abonné l'informe de toute modification concernant son identité et son adresse, lesquelles doivent figurer dans le contrat.										
juste	414b26764f84d72a	senat	115 rect.	Adopté	M. GONTARD	JORFDOLE000038746653	L441-3	LEGIARTI000041556395:2	60	sans visée	1	la réparabilité du produit est considérée comme une des cara	Après l'article 4 ter Insérer un article additionnel ainsi rédigé : Après l’article L. 213‑4‑1 du code de la consommation, il est inséré un article L. 213‑4‑1‑…. ainsi rédigé : « Art. L. 213‑4‑1‑…. – Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impossible la réparation ou le reconditionnement d’un appareil hors de ses circuits agréés est interdite. « L […]	La réparabilité du produit est considérée comme une des caractéristiques essentielles du bien ou du service tel que défini aux articles L. 111-1 à L. 111-7 du présent code.	//www.senat.fr/amendements/2018-2019/728/Amdt_115.html									
juste	4155956650368605	assemblee	495	Adopté	Mme Catherine Vautrin	JORFDOLE000027383756	L113-8	LEGIARTI000028742316:1	60	sans visée	1	e remboursement ne peut donner lieu à la facturation de frai	I. – Supprimer les alinéas 27 et 28. II. – En conséquence, après l’alinéa 34, insérer les quatre alinéas suivants : « Art. L. 113‑8. - Les transporteurs aériens et personnes physiques ou morales commercialisant des titres de transport aérien remboursent les taxes et redevances individualisées et affichées comme telles dans le prix du titre qu’ils ont vendu, dont l’exigibilité procède de l’embarque […]	Le remboursement ne peut donner lieu à la facturation de frais excédant 20 % du montant remboursé. Il est gratuit lorsque la demande est déposée en ligne.										
juste	43c9be34beef303a	assemblee	539	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-34	LEGIARTI000028747663:6	60	sans visée	1	rdictions prévues aux deuxième et quatrième alinéas ne s'app	Compléter cet article par les douze alinéas suivants : « III. – La section 4 du même chapitre Ier est ainsi rédigée : « Section 4 « Régime d’opposition au démarchage téléphonique « Art. L. 121‑34. – Le consommateur qui ne souhaite pas faire l’objet de prospection commerciale par voie téléphonique peut gratuitement s’inscrire sur une liste d’opposition au démarchage téléphonique. « Il est interdit  […]	Les interdictions prévues aux deuxième et quatrième alinéas ne s'appliquent pas à la prospection en vue de la fourniture de journaux, de périodiques ou de magazines.										
juste	43e3fbaa00ff250f	assemblee	639	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-83-1	LEGIARTI000028749172:0	60	sans visée	1	e communications électroniques au sens du 6° de l'article l.	Après l’alinéa 1, insérer les deux alinéas suivants : « 1° A Au premier alinéa et à la première phrase du cinquième alinéa, les mots : « systèmes automatisés d’appel ou de communication » sont remplacés par les mots : « système automatisé de communications électroniques au sens du 6° de l’article L. 32 » ; « 1° B Le troisième alinéa est complété par une phrase ainsi rédigée : « Pour l’application  […]	Tout fournisseur de services de communications électroniques au sens du 6° de l'article L. 32 du code des postes et des communications électroniques met à la disposition des consommateurs, sous une forme claire, comparable, actualisée et facilement accessible, et tient à jour dans ses points de vente et par un moyen téléphonique ou électronique accessible en temps réel à un tarif raisonnable les i […]										
juste	445771b5a8d7502a	assemblee	641	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-44	LEGIARTI000028744503:0	60	sans visée	1	données de tout prestataire cocontractant associé à la promo	I. – Après l’article L. 121‑41 du code de la consommation, la section 7 est ainsi rédigée : « Section 7 « Achats par l’intermédiaire des opérateurs de communications électroniques « Art. L. 121‑42. – L’opérateur de communications électroniques, au sens du 6° de l’article L. 32 du code des postes et des communications électroniques, exploitant un numéro à valeur ajoutée, son abonné auquel ce numéro […]	Tout fournisseur de produit ou de service à valeur ajoutée mentionné au premier alinéa de l'article L. 121-42 conserve, pendant un délai minimal de cinq ans après la cessation des relations contractuelles, les coordonnées de tout prestataire cocontractant associé à la promotion du produit ou du service.										
juste	44c35e85dcf065dc	senat	661 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L215-3	LEGIARTI000028748328:4	60	oui, par renumérotation	2	e contrôle des opérations faisant appel à l'informatique, il	Après l’article 37 Insérer un article additionnel ainsi rédigé : L'article L. 218-1 du code de la consommation est ainsi modifié : 1° Au premier alinéa, les mots : « , en présence de l’occupant des lieux ou de son représentant, » et les mots : « auprès du professionnel, qui est tenu de les fournir, » sont supprimés ; 2° Il est ajouté trois alinéas ainsi rédigés : « Les agents peuvent exiger la com […]	Pour le contrôle des opérations faisant appel à l'informatique, ils ont accès aux logiciels et aux données stockées ainsi qu'à la restitution en clair des informations propres à faciliter l'accomplissement de leurs missions. Ils peuvent en demander la transcription par tout traitement approprié dans des documents directement utilisables pour les besoins du contrôle.	//www.senat.fr/amendements/2012-2013/810/Amdt_661.html									
faux	44dd5f137b19a2f4	assemblee	993	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L115-16	LEGIARTI000028748249:7	60	sans visée	1	° de mentionner sur un produit la présence dans sa compositi	Compléter cet article par les treize alinéas suivants : « II. - Le titre I du livre I du code de la consommation, est complété par un chapitre VI ainsi rédigé : « Chapitre VI » « Dispositions relatives à l’outre-mer « Art. L. 116‑1.- L’article L. 115‑16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : « Est puni de deux ans d’emprisonnement et d’une amende de 35 800 000 f […]	7° De mentionner sur un produit la présence dans sa composition d'un autre produit bénéficiant d'une appellation d'origine ou d'une indication géographique lorsque cette mention détourne ou affaiblit la réputation de l'appellation ou de l'indication concernée.										
juste	4642b0977268c7e3	senat	120	Adopté	M. GONTARD	JORFDOLE000051045642	L122-26	LEGIARTI000051828610:0	60	sans visée	1	upport de promotion ou de publicité proposant des travaux de	Après l’article 3 Insérer un article additionnel ainsi rédigé : La section 3 du chapitre II du titre II du livre I er du code de la consommation est complétée par une sous‑section ainsi rédigée : « Sous‑section 9 : « Information sur l’existence du service public de la performance énergétique de l’habitat « Art. L. 122‑26. – Tout support de promotion ou de publicité proposant des travaux de rénovat […]	Tout support de promotion ou de publicité proposant des travaux de rénovation énergétique fait mention de l'existence et du rôle du service public de la performance énergétique de l'habitat défini aux articles L. 232-1 à L. 232-3 du code de l'énergie.	//www.senat.fr/amendements/2024-2025/469/Amdt_120.html									
juste	470802d708a96c9b	senat	10	Adopté	LE GOUVERNEMENT	JORFDOLE000041566073	L521-3-1	LEGIARTI000042615686:1	60	sans visée	1	donner aux opérateurs de plateformes en ligne au sens du i d	Rétablir cet article dans la rédaction suivante : Le livre V du code de la consommation est ainsi modifié : 1° Après l’article L. 521‑3, il est inséré un article L. 521‑3‑1 ainsi rédigé : « Art. L. 521‑3‑1. – Lorsque les agents habilités constatent, avec les pouvoirs du présent livre, une infraction ou un manquement à partir d’une interface en ligne et que l’auteur de la pratique ne peut être iden […]	1° Ordonner aux opérateurs de plateformes en ligne au sens du I de l'article L. 111-7, aux personnes mentionnées au 1 du I de l'article 6 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique ou à celles exploitant des logiciels permettant d'accéder à une interface en ligne l'affichage d'un message avertissant les consommateurs du risque de préjudice encouru lorsqu'ils  […]	//www.senat.fr/amendements/2019-2020/553/Amdt_10.html									
juste	472db2ff83a6aa43	assemblee	657	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-102	LEGIARTI000028741133:1	60	sans visée	1	ce délai de rétractation ne s'applique pas aux opérations d'	Après l’alinéa 20, insérer l’alinéa suivant : « Ce délai de rétractation ne s’applique pas aux opérations d’or investissement. ».	Ce délai de rétractation ne s'applique pas aux opérations d'or investissement.										
juste	474f2c927039e4d1	senat	81	Adopté	LE GOUVERNEMENT	JORFDOLE000043701629	L412-9	LEGIARTI000044224592:0	60	sans visée	1	, ainsi que pour les viandes utilisées en tant qu'ingrédient	Compléter cet article par un paragraphe ainsi rédigé : …. – Le I de l’article L. 412‑9 du code de la consommation est complété par les mots : « , ainsi que pour les viandes utilisées en tant qu’ingrédient dans des préparations de viandes et des produits à base de viande lorsque l’opérateur a connaissance de cette information en application d’une réglementation nationale ou européenne ».	I.- Sans préjudice de l'article L. 412-1, dans les établissements proposant des repas à consommer sur place ou dans les établissements proposant des repas à consommer sur place et à emporter ou à livrer ou dans les établissements sans salle de consommation sur place et proposant seulement des repas à emporter ou à livrer, l'indication du pays d'origine ou du lieu de provenance est obligatoire pour […]	//www.senat.fr/amendements/2020-2021/829/Amdt_81.html									
juste	47501df9f2371b01	senat	624	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L215-1	LEGIARTI000028748441:13	60	oui	1	1° les agents mentionnés à l'article l. 40 du code des poste	Rédiger ainsi cet article : Le I de l’article L. 215-1 du code de la consommation est ainsi modifié : 1° Le 4° est ainsi rédigé : « 4° Les agents mentionnés à l’article L. 1312‑1 du code de la santé publique qui disposent à cet effet des pouvoirs prévus aux articles L. 1421‑2 à L. 1421‑3 du même code ; » ; 2° Le 8° est ainsi rédigé : « 8° Les agents figurant sur une liste établie par arrêté du min […]	11° Les agents mentionnés à l'article L. 40 du code des postes et des communications électroniques ;	//www.senat.fr/amendements/2012-2013/810/Amdt_624.html									
faux	47d09221e6171397	assemblee	351	Adopté	LE GOUVERNEMENT	JORFDOLE000026795365	L312-3-1	LEGIARTI000027759656:0	60	sans visée	1	ersonnes physiques n'agissant pas pour des besoins professio	Après l’article L. 312‑1‑2 du code monétaire et financier il est inséré un article L. 312‑1‑3-1 ainsi rédigé : « Art. L. 312‑1‑3‑1. – Il est créé auprès de la Banque de France un observatoire de l’inclusion bancaire chargé de collecter des informations sur l’accès aux services bancaires des personnes physiques n’agissant pas pour des besoins professionnels, sur l’usage que ces personnes font de ce […]	Les emprunteurs, personnes physiques n'agissant pas pour des besoins professionnels, ne peuvent contracter de prêts libellés dans une devise étrangère à l'Union européenne remboursables en monnaie nationale que s'ils déclarent percevoir principalement leurs revenus ou détenir un patrimoine dans cette devise au moment de la signature du contrat de prêt, excepté si le risque de change n'est pas supp […]										
juste	48f3d0cfe6f7bd60	assemblee	30	Adopté	M. Jean-Louis Bricout	JORFDOLE000027383756	L121-107	LEGIARTI000028741260:4	60	sans visée	1	4° si le contrat comprend une clause portant sur la modifica	I. – Après l’alinéa 35, insérer les vingt-cinq alinéas suivants : « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑105. – Les dispositions de la présente section s’appliquent aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en v […]	4° Si le contrat comprend une clause portant sur la modification de prix, la mention des règles sur la base desquelles cette modification peut intervenir ainsi que les moyens par lesquels le consommateur obtient une information complète sur l'état actualisé de l'ensemble des prix mentionnés au 3° ;										
juste	49ed4244c22077a8	senat	661 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L215-3	LEGIARTI000028748328:5	60	oui, par renumérotation	2	vent recueillir, sur place ou sur convocation, tout renseign	Après l’article 37 Insérer un article additionnel ainsi rédigé : L'article L. 218-1 du code de la consommation est ainsi modifié : 1° Au premier alinéa, les mots : « , en présence de l’occupant des lieux ou de son représentant, » et les mots : « auprès du professionnel, qui est tenu de les fournir, » sont supprimés ; 2° Il est ajouté trois alinéas ainsi rédigés : « Les agents peuvent exiger la com […]	Ils peuvent prélever des échantillons. Ils peuvent recueillir, sur place ou sur convocation, tout renseignement, toute justification ou tout document nécessaires aux contrôles.	//www.senat.fr/amendements/2012-2013/810/Amdt_661.html									
juste	4da7fff06ae85bed	senat	387	Adopté	LE GOUVERNEMENT	JORFDOLE000017760141	L332-8	LEGIARTI000006292578:0	60	sans visée	1	le juge statue sur les éventuelles contestations de créances	Rédiger comme suit le premier alinéa du texte proposé par le V de cet article pour l'article L.332-8 du code de la consommation : « Le juge statue sur les éventuelles contestations de créances et prononce la liquidation judiciaire du patrimoine personnel du débiteur dont sont exclus les biens meublants nécessaires à la vie courante et les biens non professionnels indispensables à l'exercice de son […]	Le juge statue sur les éventuelles contestations de créances et prononce la liquidation judiciaire du patrimoine personnel du débiteur, dont sont exclus les biens meublants nécessaires à la vie courante et les biens non professionnels indispensables à l'exercice de son activité professionnelle. Il se prononce, le cas échéant, au vu du rapport rendu par le mandataire dans un délai de quatre mois à  […]	//www.senat.fr/amendements/2002-2003/398/Amdt_387.html									
juste	4f1192862a241d9c	assemblee	306	Adopté	M. Philippe Kemel	JORFDOLE000026795365	L331-3-1	LEGIARTI000027783213:8	60	sans visée	1	nclu avec le bailleur antérieurement à la décision de receva	Le code de la consommation est ainsi modifié : I. – À la dernière phrase du premier alinéa de l’article L. 330‑1, après le mot : « principale » sont insérés les mots : « et que la valeur estimée de celle-ci à la date du dépôt du dossier de surendettement soit égale ou supérieure au montant de l’ensemble des dettes non professionnelles exigibles et à échoir ». II. – L’article L. 331‑2 est complété  […]	Lorsqu'un protocole de cohésion sociale prévu aux articles L. 353-15-2 et L. 442-6-5 du code de la construction et de l'habitation a été conclu avec le bailleur antérieurement à la décision de recevabilité, le paiement des arriérés de loyer prévu par ledit protocole est suspendu jusqu'à la mise en œuvre des mesures prévues aux 1° et 2° de l'article L. 330-1 ou aux articles L. 331-6 à L. 331-7-2 du […]										
juste	510c5ce926a88657	assemblee	993	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L116-1	LEGIARTI000028743109:1	60	sans visée	1	d'utiliser ou de tenter d'utiliser frauduleusement une indic	Compléter cet article par les treize alinéas suivants : « II. - Le titre I du livre I du code de la consommation, est complété par un chapitre VI ainsi rédigé : « Chapitre VI » « Dispositions relatives à l’outre-mer « Art. L. 116‑1.- L’article L. 115‑16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : « Est puni de deux ans d’emprisonnement et d’une amende de 35 800 000 f […]	"""1° D'utiliser ou de tenter d'utiliser frauduleusement une indication géographique définie à l'article L. 721-2 du code de la propriété intellectuelle ;"										
juste	52da328e1379ca88	senat	681	Adopté	M. FAUCONNIER	JORFDOLE000027383756	L121-87	LEGIARTI000028747691:20	60	oui	1	somme n'est due par le consommateur en cas d'exercice de so	Après l'article 5 Insérer un article additionnel ainsi rédigé : Le dernier alinéa de l’article L. 121-87 du code de la consommation est remplacé par deux alinéas ainsi rédigés : « Par dérogation à l’alinéa précédent et aux dispositions du premier alinéa de l’article L. 121-21-5, si le consommateur qui emménage dans un site sollicite un fournisseur et souhaite que l’exécution de son contrat conclu  […]	Aucune somme n'est due par le consommateur en cas d'exercice de son droit de rétractation si sa demande expresse n'a pas été recueillie conformément à l'avant-dernier alinéa du présent article ou si le fournisseur n'a pas respecté l'obligation d'information prévue au 4° du I de l'article L. 121-17.	//www.senat.fr/amendements/2012-2013/810/Amdt_681.html									
faux	52f89e9cc16d83e9	assemblee	180	Adopté	M. Philippe Kemel	JORFDOLE000026795365	L312-3-1	LEGIARTI000027759656:0	60	sans visée	1	sonnes physiques n'agissant pas pour des besoins professionn	Après la sous-section 1 de la section 1 du chapitre II du titre Ier du livre III du code monétaire et financier, est insérée une sous-section 1 bis ainsi rédigée : « Sous-section 1 bis « Inclusion bancaire et lutte contre le surendettement « Art. L. 312‑1 bis. – L’Association française des établissements de crédit et des entreprises d’investissement, mentionnée à l’article L. 511‑29, adopte une ch […]	Les emprunteurs, personnes physiques n'agissant pas pour des besoins professionnels, ne peuvent contracter de prêts libellés dans une devise étrangère à l'Union européenne remboursables en monnaie nationale que s'ils déclarent percevoir principalement leurs revenus ou détenir un patrimoine dans cette devise au moment de la signature du contrat de prêt, excepté si le risque de change n'est pas supp […]										
juste	5328154c1d377d1e	assemblee	198	Adopté	M. Philippe Noguès	JORFDOLE000027750379	L117-1	LEGIARTI000029324900:2	60	sans visée	1	nsmission au consommateur d'une information, en application	Compléter cet article par les sept alinéas suivants : « II. – Le titre Ier du livre Ier du même code est complété par un chapitre VII ainsi rédigé : « Chapitre VII « Transparence sur les conditions sociales de fabrication d’un produit « Art. L. 117‑1. – Le fabricant, producteur ou distributeur d’un bien commercialisé en France transmet au consommateur qui en fait la demande et qui a connaissance d […]	Si la transmission au consommateur d'une information, en application du premier alinéa, est de nature à compromettre gravement les intérêts stratégiques ou industriels du fabricant, du producteur ou du distributeur concerné par la demande, celui-ci peut décider de ne pas la transmettre à condition d'en motiver les raisons.										
juste	54d9db2011aea35b	senat	669 rect. bis	Adopté	M. LABBÉ	JORFDOLE000038746653	L441-3	LEGIARTI000041556395:0	60	sans visée	1	echnique, y compris logicielle, par laquelle un metteur sur	Après l'article 4 ter Insérer un article additionnel ainsi rédigé : Après l’article L. 213‑4‑1 du code de la consommation, il est inséré un article L. 213‑4‑1‑… ainsi rédigé : « Art. L. 213‑4‑1‑…. – Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impossible la réparation ou le reconditionnement d’un appareil hors de ses circuits agréés est interdite. « La […]	Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impossible la réparation ou le reconditionnement d'un appareil hors de ses circuits agréés est interdite.	//www.senat.fr/amendements/2018-2019/728/Amdt_669.html									
juste	5548a4f77795a1bf	senat	10	Adopté	LE GOUVERNEMENT	JORFDOLE000041566073	L521-3-1	LEGIARTI000042615686:2	60	sans visée	1	t est de nature à porter une atteinte grave à la loyauté des	Rétablir cet article dans la rédaction suivante : Le livre V du code de la consommation est ainsi modifié : 1° Après l’article L. 521‑3, il est inséré un article L. 521‑3‑1 ainsi rédigé : « Art. L. 521‑3‑1. – Lorsque les agents habilités constatent, avec les pouvoirs du présent livre, une infraction ou un manquement à partir d’une interface en ligne et que l’auteur de la pratique ne peut être iden […]	2° Lorsque l'infraction constatée est passible d'une peine d'au moins deux ans d'emprisonnement et est de nature à porter une atteinte grave à la loyauté des transactions ou à l'intérêt des consommateurs :	//www.senat.fr/amendements/2019-2020/553/Amdt_10.html									
juste	55f233592f64778d	senat	664	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L121-35	LEGIARTI000028747839:0	60	oui	1	interdite toute vente ou offre de vente de produits ou de b	Après l'article 13 Insérer un article additionnel ainsi rédigé : L’article L. 121-35 du code de la consommation est ainsi rédigé : « Art. L. 121-35 - Est interdite toute vente ou offre de vente de produits ou de biens ou toute prestation ou offre de prestation de services faite aux consommateurs et donnant droit, à titre gratuit, immédiatement ou à terme, à une prime consistant en produits, biens  […]	Est interdite toute vente ou offre de vente de produits ou de biens ou toute prestation ou offre de prestation de services faite aux consommateurs et donnant droit, à titre gratuit, immédiatement ou à terme, à une prime consistant en produits, biens ou services, dès lors que la pratique en cause revêt un caractère déloyal au sens de l'article L. 120-1.	//www.senat.fr/amendements/2012-2013/810/Amdt_664.html									
juste	56e123665c4861bc	senat	92	Adopté	M. MIQUEL	JORFDOLE000029310724	L213-4-1	LEGIARTI000031053376:2	60	sans visée	1	ntant de l'amende peut être porté, de manière proportionnée	Alinéa 6 Rédiger ainsi cet alinéa : « III. Le montant de l'amende peut être porté, de manière proportionnée aux avantages tirés du manquement, à 5 % du chiffre d'affaires moyen annuel, calculé sur les trois derniers chiffres d'affaires annuels connus à la date des faits. »	III.-Le montant de l'amende peut être porté, de manière proportionnée aux avantages tirés du manquement, à 5 % du chiffre d'affaires moyen annuel, calculé sur les trois derniers chiffres d'affaires annuels connus à la date des faits.	//www.senat.fr/amendements/2014-2015/530/Amdt_92.html									
